"movie_name","title","reviewer","review","date","ratings"
"Perfect Days","A love letter to the toilets of Tokyo","euroGary","Perfect Days is a good, relaxing experience. It teaches you a lot about life, but more than that it showed me that public toilets in Tokyo, Japan are the shiz. I mean, I'm comparing them with those back home in Mumbai, India, and it's just amazing to see such shiny, well-maintained, and usable public bathrooms. Once you stop admiring the toilets, you'll start admiring the obsessive interest in which our lead guy cleans them, day in and day out. And through that he shows how his perfect life is. Throughout the movie I would wait for him to start playing his cassette and anticipate what rock track he would play between his tasks and he didn't disappoint once. ""Respect sports teams and others' religions"" is another line that will stay with me. Perfect Days will stay with me because it's different, it's therapeutic, it's wholesome. Watch it.(Watched at the 2023 MAMI Mumbai Film Festival.)","13 October 2023","10/10"
"Perfect Days","A meditative and poignant portrait from Wim Wenders","rakeshroy31","Years ago i took my friend's daughter to see a movie adaptation of 'the secret garden' because i wanted to share a book i had loved as a child. When my mom asked what she thought of the movie, her response was 'mostly... it was about a garden.'
well, 'perfect days' is mostly about a man who cleans toilets - albeit with extreme efficiency and thoroughness. He has a simple, well-ordered existence that follows a comfortable routine until people start inserting themselves into his life.This is not an action-packed bombastic story, but you may find yourself thinking about your own life and envying someone who greets each new day with a smile. A well-deserved best actor prize for koji yakusho at the 2023 cannes film festival.","24 October 2023","9/10"
"Perfect Days","About a happy toilet cleaner who discovers change.","mentemalleo","It's a movie about mundane life, in different ways. While watching this movie you might think, where is this story going? Is something happening? Will his routine fall apart? Is he meeting someone? Maybe, maybe not...The story will make you conscious about simple things in your daily life. Those activities can be happy, a little sad or unexpected. It's all about your own perception.Overall, this movie was relaxing to experience and eye-opening in an interesting way. When I walked out of the cinema and looked around it made me feel very privileged about life. Every person experiences satisfactions in their own way. If you are a homeless, disabled, a CEO, a toiler-cleaner, happiness finds its way.","27 October 2023","7/10"
"The Last Airbender","Worse than I remember","Peeb_Alex","I remember watching this movie back when it first came out and I didn't think it was that bad. I just finished watching the cartoon series on Netflix and I figured I would re-watch this to wrap it all up. Now I wish I hadn't watched it. It's NOTHING like the show. I wonder if the people who worked on this movie even saw the show. Stay away from this movie. It's so bad that it actually hurts to watch it.","13 January 2011","1/10"
"The Last Airbender","M. Night Shameonyouman.....","FlashCallahan","I watched this reluctantly for the first time recently to see if it was bad as I had heard and I was wrong, it was even worse than I could have imagined. I was unable to even finish the movie. I wish I could rate it lower. I understand that adaptations are difficult to reflect in the same light as the original content but the direction style, casting, writing, acting, and animation of this movie was lazy, disrespectful, and devalued the core ideals of the series. The movie proves painful to watch. I grew up watching the series and still now as an adult I am still constantly in awe of how wonderful of a show it is. So I wholeheartedly recommend to forget you even laid eyes on this movie and go watch the series in all it's glory.","29 May 2011","1/10"
"The Last Airbender","glad i didn't pay","wazzaa-1","The world is divided into four kingdoms with each being able to control (bend) an element to their will. These benders (stop tittering at the back) are held in balance by the influence of the Avatar, a being who can control all elements as well as being a link to the spirit world. It has been 100 years since this Avatar vanished and in this time the various benders (stop it) have all been in conflict. The wars have been led by the flaming benders (seriously, stop it) who control fire and wiped out the air benders because they knew the Avatar was one of their number. With the air benders gone and the Avatar nowhere to be found, the benders are all under the thumb of the fire nation, with bending outlawed (like it used to be in the Isle of Man). When sibling waterbenders Katara and Sokka discover a child frozen below the waters near their town they rescue him only to quickly learn he is the Avatar. They join him in his quest to learn to be bend the other elements and also free the kingdoms from the tyranny of the fire nation.I've not watched the original series so in a way I came to this film free of the built-in criticism of those who love the series and were always going to be upset by a poor copy. Normally this would mean that a poor version might still be a good film but obviously in this case I did come with the knowledge that it had been universally slated by critics and mostly ignored by audiences. So basically I had no preconceptions of how the film should look or be but at the same time my expectations were low due to all the criticism I had heard. So I guess it is understandable that I come out of the film saying ""c'mon – it's not THAT bad"" because it is not the crime against humanity that some have suggested. The effects are pretty decent and as a result some of the sequences are decent if only on a technical level. And. And. Well, I guess I'm done providing the critical balance here, so onto the parts of the film that are not the ""pretty good"" effects.Sadly this ""rest of the film"" is the vast majority of the two hour running time and it is pretty poor. Maybe the plot has potential but from the evidence of this it is a terrible heavy mess of mythology and nonsense that might have struggled to works in the hands of someone really able. M. Night Shyamalan is not an able person – he is someone who appears to have had a couple of good ideas (Sixth Sense and Unbreakable), a couple of so-so films and then a growing collections of stinkers, in which camp this film belongs. In the hands of Shyamalan it is overly worthy, clunky, self-important and just a big bore full of gas. It is no surprise that within this frame he has written dialogue that is equally pompous with lots of terribly stiff lines which are almost a pain to listen to. As director he fails his cast. The adults seem to have enough about them to at least have presence but the younger cast members seem totally lost in terms of what they are doing and are painfully stiff and have no presence. As a director of action he is lacking as well; OK he handles the effects well but the fights lack tension and excitement and just seem silly most of the time. To those that say that the action sequences were cool then I would suggest you check out the countless martial arts films that do them better, with actual excitement and impressive director and choreography – because those on display here are a poor copy of the genre.Overall, it comes to something when the best that one can say about a film is that it is not the abomination that he majority say it is. However this is not me saying it is good; because I'm not; because it's not; not at all. It is clunky, stiff, self-important and lacks any sense of adventure, fun, character or charm – it is frankly a bore. I could care less if Shyamalan has upset fans of the original series with his version – he could have done that and still presented the rest of us with a decent film – but he hasn't He can get shirty with journalists who ask him about the downward trajectory of his career but ultimately he is doing nothing to suggest it is headed any other direction – The Last Airbender is not the worst film ever made, but it certainly another in the growing pile of stinkers that has his Shyamalan's name attached to them.","27 May 2020","1/10"
"The Last Airbender","An Absolute Disgrace to the Series","mebulloch-62467","No story, no history, absolutely dreadful script and acting that is frankly despicable. You can't write. You can't make up a world arbitrarily with no fleshing or effort. The Happening and Lady in the Water were terrible. This is much worse.Shame on you you lazy lazy man. The talent is there. Your ego is simply unable to get past it. Go away and let someone hungry and brave who doesn't live in a fantasy world in their own nether-regions produce something.You owe me my ticket and the complete waste of one and a half hours of my life. Tosser","6 July 2010","1/10"
"The Last Airbender","An 8 year old's assessment","mckee-783-621192","Just for the record, and hopefully this should be brief, I love the series Avatar:The Last Airbender. It is beautifully animated, has great music, writing, story lines and characters and is quite deep for an animated series. I wasn't expecting this film to be faithful to the series but at least stick to its spirit. Sadly it didn't do that. The only redeeming qualities for me were the stunning cinematography and scenery and the beautiful music score. Everything else fails. Here banality replaces complexity, consequently the characters are poorly explored and very shallow. The script is absolutely awful with trite dialogue and wooden delivery, the story is juvenile and woefully misconcieved with heavy subplotting and the pacing is so dull it makes the film tedious. And to add further insult to injury, the direction is very bland, there is a complete overload of CGI and the acting is wooden from pretty much all involved. Overall, a big disappointment and best avoided. 2/10 Bethany Cox","13 March 2011","1/10"
"The Last Airbender","Self-important, stiff, clunky, dull and lacking any sort of spark or flair","bob the moo","I went into the movie knowing it would not be even a fraction as good as the real show. However, I didn't know that would make me literally want to leave the theater in the middle of the very movie. How someone could do such damage in approximately an hour and forty minutes is entirely beyond me. It was ridiculous, the only way to describe it is a $150 million dollar failure. I could understand if the effects were not up to par but the biggest disappointment was the acting. It was so stiff and it never once felt like the actors meant a word they were saying. I caught a glimpse of an interview with Nicola Peltz and Jackson Rathbone on TV and even their approach to that felt so wrong. It felt kind of disgusting to see as I've lately been watching Avatar: The Last Airbender (with extras) almost religiously for the past month.The script in itself should have been tossed into the garbage and burnt and it's remains locked away so that no one would ever have to suffer looking at such garbage. That's why I'm not really sure if it's the actors or the script that's really to blame for the atrocious ""movie"" that's resulted. The long and, I'm assuming this what they were going for, ""inspirational"" speeches merely consisted of crudely strung together clichés and the language left much to be desired. I found myself almost twitching at the phrase (something along the lines) ""You guys are AWESOME people!""...What I find the be so incredibly amazing is how someone could honestly fail to such a proportion when they literally have a blue print already created. The fans know how the characters look and sound and while I understand that no one fits the package perfectly one out of two would be better than nothing. As well, suddenly deciding to change the pronunciation of the characters name is definitely not the best idea, while I do understand that he wanted the names to sound like their Asian origin, it didn't go over well and the whole time I was just cringing at the mere mention of Aang and Sokka's names.This movie does not hold a candle to the original show. Heck, it should be retitled as it is hardly resembles the original in any way shape or form. While I do realize that not all episodes can be featured, the sequence of events just left you feeling awkward and confused. I, also, loathed the way they worked the bending in like it took five minutes of moving ones hands around awkwardly before any actual bending occurred. Most of the fighting was like fifteen minutes of martial arts with like the occasional bit of air bending and a little water being splashed around.There was nothing to love in this movie not even the most adorable of characters such as Momo. Momo had literally what three minutes in the entire movie which I found extremely depressing as Momo was always one of the characters I just wanted to cuddle because of his adorable mannerisms but in the movie I had no love for the digitized Momo. Not even Appa was interesting.This movie leaves me hoping and praying that M. Night Shyamalan goes broke and is black listed so that he can't ruin the series even more so. This is definitely something you will spend some time just trying to forget.","26 September 2010","1/10"
"The Last Airbender","Lazy lazy and utterly predictable","angel-591","The Last Airbender (2010) 1/2 (out of 4) After being freed from an iceberg, Aang (Noah Ringer), a long lost Avatar who is the only one able to bend the four elements, finds himself doing battle against the Fire Nation who who attempting to take over all three Nations (Air, Water, Earth). M. Night Shyamalan's THE LAST AIRBENDER is based on the very popular television show, which is something I've never seen so I pretty much walked into this not knowing what to expect from the story. I'll admit by the ten-minute mark I was pretty much lost in regards to the story and each passing minute I found myself growing even more confused. I then had to do something I never do, which was stop the movie and call someone familiar with the TV series and this film to try and find out what the heck was supposed to be going on. I painfully sat through the rest of the movie and afterwards I started to read other reviews and I was happy to see that I wasn't the only one who couldn't make any sense out of this material. I will say that I think Shyamalan has gotten some pretty bad beatings over his recent films, which I think were unfair but there's no doubt that he deserves the majority of the blame here, although I think a very strong argument could be made that those who hired him should be on fans hit list more than Shyamalan. The biggest fault of his was the screenplay, which simply doesn't make any sense as the story is always jumping from one place to another and none it ever seems connected. From what I've gathered he was jumping around so many parts of the show that unless you're familiar with it you weren't going to know what's going on here. Even worse are the actors who are all extremely bad and come off even worse when they have to say the bad dialogue. I don't like to attack child actors so I won't mention any of them by name but what were the producers thinking when they agreed to cast them? Surely there were more talented people out in Hollywood. The special effects are all poor, the action badly directed and even worse is that there's simply nothing here to care about. Some nice cinematography is about the only thing going for this turkey, which is every bit the misfire its reputation would have you believe.","1 July 2010","2/10"
"The Last Airbender","The most inept film-making I have seen in years","MovieManPat","I recently watched the animated series with my two older kids. After finishing that masterpiece, they heard about the live-action adaptation. Having never seen it myself, I thought we might as well give it a chance. I was wrong.I tried to go in with an open mind, but this movie is terrible. The film started with the changed iconic intro, and I knew we were in trouble. I'm not saying that they shouldn't have changed anything. The problem is that they changed the elements that already worked.The name pronunciation (Aang, Iroh, Sokka, etc.) is frustrating and on the verge of laughable. The plot drags, yet skips important points, with Katara's voiceover glossing over key details. Character development is non-existent, with Sokka's character completely devoid of personality. The casting is atrocious, and I cannot think of a single ""hit"" in the group. The acting is bland, and the costumes are even blander.This film had so much potential. A great director, excellent source material and a loyal fanbase. Unfortunately, the phrase ""if it ain't broke, don't fix it"" was never muttered in the writer's room. The series was full of so much joy and this film is just joyless.Worst Character: Sokka
Worst Quote: ""Aang? Can you hear me? I knew you were real. I always knew you'd return."" - Katara
Worst Scene: The Earthbender Revolt
Best Piece of Score (I actually liked the score): ""Flow Like Water""Note: Why was there so much movement for minimal bending?","9 December 2010","1/10"
"The Last Airbender","Beautiful images and score, but tedious and misconcieved","TheLittleSongbird","I walked into this movie with pretty low expectations. I didn't expect something as good as the cartoon, I didn't expect a perfect adaptation. I expected some glitzy action sequences, cheap emotional ploys, just some fun summer fair.What did I get? A movie so indescribably horrible I can only shake my head in bewilderment. Believe the critics. The writing sucks, the acting is stiff, the pacing clumsy, the 3-D beyond bad, the overall tone way too dark and brooding. Not much here is salvageable.Obviously Shyamalan got completely caught up in the mythology of the world and missed the fact that what made the original cartoon so great were the CHARACTERS. Of which there are none in this film.But really, even just a competently produced film would have been nice. And it almost was. The music was great. The special effects looked amazing, I don't care what anyone says. The fighting was cool. The sets were adequately spectacular. Indeed, it appears the only one who didn't show up for work was Shyamalan. While the adult actors manage to find their way somewhat on their own, the poor kids are obviously lost without someone competently leading them, they spend most of the film in a bewildered daze. Even some of the background extras acted awkwardly. But of course, there are no real survivors of Shyamalan's CLUNKER of a script. I can't believe someone didn't stop this guy. There were maybe two scenes that didn't sound awkward, and they had no dialog. I don't think any film has ever been such a disaster due to one man's gross ineptitude.Such a shame. It could have been so good.","17 July 2011","1/10"
"The Last Airbender","Shyamalan Should Be Ashamed","chicagorob1","To draw attention to the facile manner in which the producer/director chose to re-imagine this tale, here is a ""connect the dots"" review. Like the movie itself, the review is simple to the point of emptiness:1. The original series LAST AIRBENDER was not merely good, it was one of the most original and best written series in the history of TV. Not merely compelling but actually offering a spiritual undertone for the discerning ear. It was not merely for children but for adults as well. Its fame and popularity, its iconic stature, was well earned. (The ""Korra"" sequel, not so much.) 2. Much speculation has been directed to how this film came about? The most popular theory is that a whack of cash was handed to the producer/director at a low point in his career and to this day it remains a matter of conjecture as to how much actually made it to the screen?? 3. Another mystery is why the casting is so bizarre -- with many actors borrowed from Bollywood -- and why the director felt compelled to ""leave his mark"" on this already-abused production by changing the pronunciation of the names of the major characters...? 4. Astonishingly, the IMDb reviews and those of the professional critics completely agree. This film is terrible. The only redeeming factor is that APPA the flying bison steals all his scenes, a claim that no human actor in this film can make.5. In many ways it is an astonishing feat to take such a compelling and heart-warming tale and transmute it into an ""after-school special"" that harks back to the production values of a Dr Who episode in the 1970s. Oh The Infamy!","30 June 2010","1/10"
"The Last Airbender","Worse than I remember","Peeb_Alex","I remember watching this movie back when it first came out and I didn't think it was that bad. I just finished watching the cartoon series on Netflix and I figured I would re-watch this to wrap it all up. Now I wish I hadn't watched it. It's NOTHING like the show. I wonder if the people who worked on this movie even saw the show. Stay away from this movie. It's so bad that it actually hurts to watch it.","13 January 2011","1/10"
"The Last Airbender","M. Night Shameonyouman.....","FlashCallahan","I watched this reluctantly for the first time recently to see if it was bad as I had heard and I was wrong, it was even worse than I could have imagined. I was unable to even finish the movie. I wish I could rate it lower. I understand that adaptations are difficult to reflect in the same light as the original content but the direction style, casting, writing, acting, and animation of this movie was lazy, disrespectful, and devalued the core ideals of the series. The movie proves painful to watch. I grew up watching the series and still now as an adult I am still constantly in awe of how wonderful of a show it is. So I wholeheartedly recommend to forget you even laid eyes on this movie and go watch the series in all it's glory.","29 May 2011","1/10"
"The Last Airbender","glad i didn't pay","wazzaa-1","The world is divided into four kingdoms with each being able to control (bend) an element to their will. These benders (stop tittering at the back) are held in balance by the influence of the Avatar, a being who can control all elements as well as being a link to the spirit world. It has been 100 years since this Avatar vanished and in this time the various benders (stop it) have all been in conflict. The wars have been led by the flaming benders (seriously, stop it) who control fire and wiped out the air benders because they knew the Avatar was one of their number. With the air benders gone and the Avatar nowhere to be found, the benders are all under the thumb of the fire nation, with bending outlawed (like it used to be in the Isle of Man). When sibling waterbenders Katara and Sokka discover a child frozen below the waters near their town they rescue him only to quickly learn he is the Avatar. They join him in his quest to learn to be bend the other elements and also free the kingdoms from the tyranny of the fire nation.I've not watched the original series so in a way I came to this film free of the built-in criticism of those who love the series and were always going to be upset by a poor copy. Normally this would mean that a poor version might still be a good film but obviously in this case I did come with the knowledge that it had been universally slated by critics and mostly ignored by audiences. So basically I had no preconceptions of how the film should look or be but at the same time my expectations were low due to all the criticism I had heard. So I guess it is understandable that I come out of the film saying ""c'mon – it's not THAT bad"" because it is not the crime against humanity that some have suggested. The effects are pretty decent and as a result some of the sequences are decent if only on a technical level. And. And. Well, I guess I'm done providing the critical balance here, so onto the parts of the film that are not the ""pretty good"" effects.Sadly this ""rest of the film"" is the vast majority of the two hour running time and it is pretty poor. Maybe the plot has potential but from the evidence of this it is a terrible heavy mess of mythology and nonsense that might have struggled to works in the hands of someone really able. M. Night Shyamalan is not an able person – he is someone who appears to have had a couple of good ideas (Sixth Sense and Unbreakable), a couple of so-so films and then a growing collections of stinkers, in which camp this film belongs. In the hands of Shyamalan it is overly worthy, clunky, self-important and just a big bore full of gas. It is no surprise that within this frame he has written dialogue that is equally pompous with lots of terribly stiff lines which are almost a pain to listen to. As director he fails his cast. The adults seem to have enough about them to at least have presence but the younger cast members seem totally lost in terms of what they are doing and are painfully stiff and have no presence. As a director of action he is lacking as well; OK he handles the effects well but the fights lack tension and excitement and just seem silly most of the time. To those that say that the action sequences were cool then I would suggest you check out the countless martial arts films that do them better, with actual excitement and impressive director and choreography – because those on display here are a poor copy of the genre.Overall, it comes to something when the best that one can say about a film is that it is not the abomination that he majority say it is. However this is not me saying it is good; because I'm not; because it's not; not at all. It is clunky, stiff, self-important and lacks any sense of adventure, fun, character or charm – it is frankly a bore. I could care less if Shyamalan has upset fans of the original series with his version – he could have done that and still presented the rest of us with a decent film – but he hasn't He can get shirty with journalists who ask him about the downward trajectory of his career but ultimately he is doing nothing to suggest it is headed any other direction – The Last Airbender is not the worst film ever made, but it certainly another in the growing pile of stinkers that has his Shyamalan's name attached to them.","27 May 2020","1/10"
"The Last Airbender","An Absolute Disgrace to the Series","mebulloch-62467","No story, no history, absolutely dreadful script and acting that is frankly despicable. You can't write. You can't make up a world arbitrarily with no fleshing or effort. The Happening and Lady in the Water were terrible. This is much worse.Shame on you you lazy lazy man. The talent is there. Your ego is simply unable to get past it. Go away and let someone hungry and brave who doesn't live in a fantasy world in their own nether-regions produce something.You owe me my ticket and the complete waste of one and a half hours of my life. Tosser","6 July 2010","1/10"
"The Last Airbender","An 8 year old's assessment","mckee-783-621192","Just for the record, and hopefully this should be brief, I love the series Avatar:The Last Airbender. It is beautifully animated, has great music, writing, story lines and characters and is quite deep for an animated series. I wasn't expecting this film to be faithful to the series but at least stick to its spirit. Sadly it didn't do that. The only redeeming qualities for me were the stunning cinematography and scenery and the beautiful music score. Everything else fails. Here banality replaces complexity, consequently the characters are poorly explored and very shallow. The script is absolutely awful with trite dialogue and wooden delivery, the story is juvenile and woefully misconcieved with heavy subplotting and the pacing is so dull it makes the film tedious. And to add further insult to injury, the direction is very bland, there is a complete overload of CGI and the acting is wooden from pretty much all involved. Overall, a big disappointment and best avoided. 2/10 Bethany Cox","13 March 2011","1/10"
"The Last Airbender","Self-important, stiff, clunky, dull and lacking any sort of spark or flair","bob the moo","I went into the movie knowing it would not be even a fraction as good as the real show. However, I didn't know that would make me literally want to leave the theater in the middle of the very movie. How someone could do such damage in approximately an hour and forty minutes is entirely beyond me. It was ridiculous, the only way to describe it is a $150 million dollar failure. I could understand if the effects were not up to par but the biggest disappointment was the acting. It was so stiff and it never once felt like the actors meant a word they were saying. I caught a glimpse of an interview with Nicola Peltz and Jackson Rathbone on TV and even their approach to that felt so wrong. It felt kind of disgusting to see as I've lately been watching Avatar: The Last Airbender (with extras) almost religiously for the past month.The script in itself should have been tossed into the garbage and burnt and it's remains locked away so that no one would ever have to suffer looking at such garbage. That's why I'm not really sure if it's the actors or the script that's really to blame for the atrocious ""movie"" that's resulted. The long and, I'm assuming this what they were going for, ""inspirational"" speeches merely consisted of crudely strung together clichés and the language left much to be desired. I found myself almost twitching at the phrase (something along the lines) ""You guys are AWESOME people!""...What I find the be so incredibly amazing is how someone could honestly fail to such a proportion when they literally have a blue print already created. The fans know how the characters look and sound and while I understand that no one fits the package perfectly one out of two would be better than nothing. As well, suddenly deciding to change the pronunciation of the characters name is definitely not the best idea, while I do understand that he wanted the names to sound like their Asian origin, it didn't go over well and the whole time I was just cringing at the mere mention of Aang and Sokka's names.This movie does not hold a candle to the original show. Heck, it should be retitled as it is hardly resembles the original in any way shape or form. While I do realize that not all episodes can be featured, the sequence of events just left you feeling awkward and confused. I, also, loathed the way they worked the bending in like it took five minutes of moving ones hands around awkwardly before any actual bending occurred. Most of the fighting was like fifteen minutes of martial arts with like the occasional bit of air bending and a little water being splashed around.There was nothing to love in this movie not even the most adorable of characters such as Momo. Momo had literally what three minutes in the entire movie which I found extremely depressing as Momo was always one of the characters I just wanted to cuddle because of his adorable mannerisms but in the movie I had no love for the digitized Momo. Not even Appa was interesting.This movie leaves me hoping and praying that M. Night Shyamalan goes broke and is black listed so that he can't ruin the series even more so. This is definitely something you will spend some time just trying to forget.","26 September 2010","1/10"
"The Last Airbender","Lazy lazy and utterly predictable","angel-591","The Last Airbender (2010) 1/2 (out of 4) After being freed from an iceberg, Aang (Noah Ringer), a long lost Avatar who is the only one able to bend the four elements, finds himself doing battle against the Fire Nation who who attempting to take over all three Nations (Air, Water, Earth). M. Night Shyamalan's THE LAST AIRBENDER is based on the very popular television show, which is something I've never seen so I pretty much walked into this not knowing what to expect from the story. I'll admit by the ten-minute mark I was pretty much lost in regards to the story and each passing minute I found myself growing even more confused. I then had to do something I never do, which was stop the movie and call someone familiar with the TV series and this film to try and find out what the heck was supposed to be going on. I painfully sat through the rest of the movie and afterwards I started to read other reviews and I was happy to see that I wasn't the only one who couldn't make any sense out of this material. I will say that I think Shyamalan has gotten some pretty bad beatings over his recent films, which I think were unfair but there's no doubt that he deserves the majority of the blame here, although I think a very strong argument could be made that those who hired him should be on fans hit list more than Shyamalan. The biggest fault of his was the screenplay, which simply doesn't make any sense as the story is always jumping from one place to another and none it ever seems connected. From what I've gathered he was jumping around so many parts of the show that unless you're familiar with it you weren't going to know what's going on here. Even worse are the actors who are all extremely bad and come off even worse when they have to say the bad dialogue. I don't like to attack child actors so I won't mention any of them by name but what were the producers thinking when they agreed to cast them? Surely there were more talented people out in Hollywood. The special effects are all poor, the action badly directed and even worse is that there's simply nothing here to care about. Some nice cinematography is about the only thing going for this turkey, which is every bit the misfire its reputation would have you believe.","1 July 2010","2/10"
"The Last Airbender","The most inept film-making I have seen in years","MovieManPat","I recently watched the animated series with my two older kids. After finishing that masterpiece, they heard about the live-action adaptation. Having never seen it myself, I thought we might as well give it a chance. I was wrong.I tried to go in with an open mind, but this movie is terrible. The film started with the changed iconic intro, and I knew we were in trouble. I'm not saying that they shouldn't have changed anything. The problem is that they changed the elements that already worked.The name pronunciation (Aang, Iroh, Sokka, etc.) is frustrating and on the verge of laughable. The plot drags, yet skips important points, with Katara's voiceover glossing over key details. Character development is non-existent, with Sokka's character completely devoid of personality. The casting is atrocious, and I cannot think of a single ""hit"" in the group. The acting is bland, and the costumes are even blander.This film had so much potential. A great director, excellent source material and a loyal fanbase. Unfortunately, the phrase ""if it ain't broke, don't fix it"" was never muttered in the writer's room. The series was full of so much joy and this film is just joyless.Worst Character: Sokka
Worst Quote: ""Aang? Can you hear me? I knew you were real. I always knew you'd return."" - Katara
Worst Scene: The Earthbender Revolt
Best Piece of Score (I actually liked the score): ""Flow Like Water""Note: Why was there so much movement for minimal bending?","9 December 2010","1/10"
"The Last Airbender","Beautiful images and score, but tedious and misconcieved","TheLittleSongbird","I walked into this movie with pretty low expectations. I didn't expect something as good as the cartoon, I didn't expect a perfect adaptation. I expected some glitzy action sequences, cheap emotional ploys, just some fun summer fair.What did I get? A movie so indescribably horrible I can only shake my head in bewilderment. Believe the critics. The writing sucks, the acting is stiff, the pacing clumsy, the 3-D beyond bad, the overall tone way too dark and brooding. Not much here is salvageable.Obviously Shyamalan got completely caught up in the mythology of the world and missed the fact that what made the original cartoon so great were the CHARACTERS. Of which there are none in this film.But really, even just a competently produced film would have been nice. And it almost was. The music was great. The special effects looked amazing, I don't care what anyone says. The fighting was cool. The sets were adequately spectacular. Indeed, it appears the only one who didn't show up for work was Shyamalan. While the adult actors manage to find their way somewhat on their own, the poor kids are obviously lost without someone competently leading them, they spend most of the film in a bewildered daze. Even some of the background extras acted awkwardly. But of course, there are no real survivors of Shyamalan's CLUNKER of a script. I can't believe someone didn't stop this guy. There were maybe two scenes that didn't sound awkward, and they had no dialog. I don't think any film has ever been such a disaster due to one man's gross ineptitude.Such a shame. It could have been so good.","17 July 2011","1/10"
"The Last Airbender","Shyamalan Should Be Ashamed","chicagorob1","To draw attention to the facile manner in which the producer/director chose to re-imagine this tale, here is a ""connect the dots"" review. Like the movie itself, the review is simple to the point of emptiness:1. The original series LAST AIRBENDER was not merely good, it was one of the most original and best written series in the history of TV. Not merely compelling but actually offering a spiritual undertone for the discerning ear. It was not merely for children but for adults as well. Its fame and popularity, its iconic stature, was well earned. (The ""Korra"" sequel, not so much.) 2. Much speculation has been directed to how this film came about? The most popular theory is that a whack of cash was handed to the producer/director at a low point in his career and to this day it remains a matter of conjecture as to how much actually made it to the screen?? 3. Another mystery is why the casting is so bizarre -- with many actors borrowed from Bollywood -- and why the director felt compelled to ""leave his mark"" on this already-abused production by changing the pronunciation of the names of the major characters...? 4. Astonishingly, the IMDb reviews and those of the professional critics completely agree. This film is terrible. The only redeeming factor is that APPA the flying bison steals all his scenes, a claim that no human actor in this film can make.5. In many ways it is an astonishing feat to take such a compelling and heart-warming tale and transmute it into an ""after-school special"" that harks back to the production values of a Dr Who episode in the 1970s. Oh The Infamy!","30 June 2010","1/10"
"The Last Airbender","Worse than I remember","Peeb_Alex","I remember watching this movie back when it first came out and I didn't think it was that bad. I just finished watching the cartoon series on Netflix and I figured I would re-watch this to wrap it all up. Now I wish I hadn't watched it. It's NOTHING like the show. I wonder if the people who worked on this movie even saw the show. Stay away from this movie. It's so bad that it actually hurts to watch it.","13 January 2011","1/10"
"The Last Airbender","M. Night Shameonyouman.....","FlashCallahan","I watched this reluctantly for the first time recently to see if it was bad as I had heard and I was wrong, it was even worse than I could have imagined. I was unable to even finish the movie. I wish I could rate it lower. I understand that adaptations are difficult to reflect in the same light as the original content but the direction style, casting, writing, acting, and animation of this movie was lazy, disrespectful, and devalued the core ideals of the series. The movie proves painful to watch. I grew up watching the series and still now as an adult I am still constantly in awe of how wonderful of a show it is. So I wholeheartedly recommend to forget you even laid eyes on this movie and go watch the series in all it's glory.","29 May 2011","1/10"
