"movie_name","title","reviewer","review","date","ratings"
"the bear (2022)","phenomenal tv jeremy a w broke my heart","mooveephantom","if you like watching people stressing out arguing fast cameraall in the name of food then have at it id rather watch something entertaining that wont have me reaching for the blood pressure pills",2022-08-01,NA
"the bear (2022)","masterful","uniqueparticle","i absolutely loved this show from the first episode to the last i was engaged the entire time i was disappointed when it was over i hope there will be another season with longer episodes and more episodes would love a deeper dive on some of the other characters too",2022-07-05,NA
"the bear (2022)","came for jeremy allen white and the rest were also at his level","thejdrage","to say this is an intense series is an understatement comedy  not so much but just enoughi am glad the episodes were short because of how incredibly intense all the episodes were but so was the growth of his crew and the arc of the story to make them longer for lengths sake would have ruined the rhythm and let us off the hook  which is where we wanted to beyep  came for jeremy aw but fell in love with the rest of them along the wayseason two as many have said is a must",2022-06-25,NA
"the bear (2022)","i came for lip i stayed for the family","cscott","the bear absolutely lives up to all the hype that its been getting normally this isnt a show that would interest me but after reading all the great reviews and seeing how its on every best show of the year list ive seen so far i thought id give it go this not only met my expectations but surpassed them in every way this has been nominated for every award possible and deservingly so im especially glad for jeremy allen white since im a big shameless fan he was fantastic in this and leads a great cast i couldnt stop watching this i binged the entire first two seasons over the course of a few days and was disappointed when it was over theres a reason this show was nominated for so many awards",2023-07-18,NA
"the bear (2022)","nominated for so many awards for a reason","dicapriofan","the bear is just as good as all these reviews are saying it is i wasnt sure what to expect and the plot sounds like it might be kind of boring but it was anything but its an exciting behind the scenes look at a demanding restaurant business in chicago the show will grab you and pull you in until the next thing you know you binged the entire season i liked jeremy allen white lip from shameless and after reading all the great reviews i thought id give it a chance im glad i did its just an extremely well written dramedy and the acting is so that they will really make you root for these characters to succeed this is a show that will keep you entertained throughout each episode i hope to see future seasons",2023-11-17,NA
"the bear (2022)","pretty good","supermanfan","get out of the kitchen this show is so spot on about how real kitchens function having worked in several high end and lower end restaurants i can tell you this is the real deal for all those low star reviewers you just dont get it this is not a glitzy hollywood romanticized fantasy great acting accurate terminology and technique absolutely love it hope there will be more",2022-06-24,NA
"the bear (2022)","if you cant take the heat","redproton","great acting writing direction shots and scenes are artful and not pretentious soundtrack choice is excellent having worked in a kitchen and a fan of cookingfood shows bourdain this is well conceived masterpiecesure the episodes are short and only  episodes but if that was its first and only season it was short and sweet and even the little bit of filler made sense a nice tight package a must watch",2022-06-25,NA
"the bear (2022)","beautiful television","midtownwarriors","i am really enjoying this show ive made it through six episodes and the character development is great i am already rooting for so many of the characters its turning into a real feelgood show the casting and acting are great i love the writing and the settingcinematography are as realistic as it can get with so many choices out there i find it oddly difficult to find shows that i truly enjoy but this is one of them",2022-06-23,NA
"the bear (2022)","dramedy not comedy","amyruggles","although the entire cast is stellar jeremy allen white is the absolute super star of the show his portrayal is so real heartfelt nuanced and heartbreaking his character is trying his best a lot of the times failing but also a lot of times winning very sympathetic portrayal as someone who used to work in the restaurant industry and still has family and friends working in professional kitchens the material definitely hits close to home although there is many great comedic moments in the show and moments of funny awkwardness this show is definitely an intense drama there is so many things to unpack but i think most people can enjoy this show due to the excellent writing directing and acting even if youve never worked in the service industry before we have all eaten out at restaurants and you know how crazy you can be you will get it the show does not relent each episode continues to get more and more intense and the payoffs are excellent whether you love the characters or hate them you really want to know whats going to happen with these people top tier tv highly recommend",2022-06-23,NA
"the bear (2022)","outstanding i didnt give it  because episodes are too short","christophersarles","all cast is incredible especially jeremy alan white the directing is exceptional and the soundtrack is great theres a lot of intensity i dont know how they do it so well i wouldnt cause i have autism id be panicking i like how imdb classifys the bear as a drama which is very true but its also a comedy shouldve been part of the emmy nominations maybe next go time has some of the best acting very lovable all around",2022-08-22,NA
"the bear (2022)","phenomenal tv jeremy a w broke my heart","mooveephantom","if you like watching people stressing out arguing fast cameraall in the name of food then have at it id rather watch something entertaining that wont have me reaching for the blood pressure pills",2022-08-01,NA
"the bear (2022)","masterful","uniqueparticle","i absolutely loved this show from the first episode to the last i was engaged the entire time i was disappointed when it was over i hope there will be another season with longer episodes and more episodes would love a deeper dive on some of the other characters too",2022-07-05,NA
"true detective (2014)","matthew mcconaughey owns this gem","adifferentdrummer","if you want to skip this review just jump to the imdb list of awards and nominations and youre doneif you want the skinny let me say this is one of the most perfect dramas ever to grace your flat screenharrelson you need to understand is no slouch he does crazy better than crazy people and he usually steals any scene not nailed downbut matthew mcconaughey operates at such a level here  not to mention the astonishing makeup which makes him appear to be playing his own father  that he walks off with this production mesmerizingeveryone is pitch perfect which i believe explains the casting awards even michelle monaghan usually known for getting by on her amazing looks does more acting her than anytime in her careerdesignated imdb top reviewer please check out my list  nearlyperfect movies with the occasional anime or tv miniseries you canshould see again and again  to the present",2022-09-30,NA
"true detective (2014)","season one is brilliant","dicapriofan","the first season of true detective is among the best television ive ever seen just read through the reviews to see how loved that first season was this show is an anthology series and every season is different in quality season  is by far the best and again some of the best tv of alltime season  was not good despite a great cast and season  was back to be watchable again now about that first seasonit sucks you into the story from the beginning of the first episode and holds onto you throughout the season until that phenomenal ending matthew mcconaughey and woody harrelson are so amazing in this that you forget that theyre alist actors and actually become the characters they are playing both of their performances are as good as anything youll see from a television show theyre about to start filming season  and it should be out some time in late  if you havent seen this series yet then make time as soon as you can except you can skip season ",2023-02-06,NA
"true detective (2014)","season  is as close to perfect as you can get","ksgillihan","before season one aired i had never seen anything so compelling in storytelling or filmmaking in my entire life the following two seasons are watchable and wellmade but nowhere near as phenomenal as season one this is a paintbynumbers example of how to do a gripping and unique story there is nothing negative i can say about season one everything is topnotch the acting the story the camera work the music the mood everythingwe see through the relationship of the two main characters a complicated and sometimes volatile relationship they arent enemies but they arent exactly friends either the dialogues they share together are some of the most interesting filmmaking ive ever seen they arent good men or bad men either they exist in the grey area they are just good enough to not be bad but bad enough to not be good they are stark contrasts of one another as well the relationship rust and marty have evolves constantly throughout the series and is the highlight of the entire show i cannot recommend this season enough",2014-01-13,NA
"true detective (2014)","dark brooding cinema  outstanding but probably not for action fans","gogoschka","right when the opening credits start and you hear that morbidly beautiful song far from any road by the handsome family you know that this isnt going to be your usual cop show now if youre more into action films avoid this at all costs  but if you like amazing performances and dark brooding cinema peppered with some black humour and a slight psychedelic touch youre going to love this the atmosphere and the southern ambiance of this show are so rich and the cinematography is so beautiful i can hardly think of anything in recent tvhistory that compares to this to make a musical analogy if the crazy creative energy of breaking bad felt like led zeppelin this feels more like the doors the slow bluesy hypnotic pulse of this show draws you in and hooks you  and then it doesnt let go by the way the original music is also excellent tbone burnett and fits the mood perfectly as far as the actors are concerned theres nothing but great performances even the smaller parts are perfectly cast and the two leads wow just  wow harrelson freshly returned from the hunger games plays the normal more down to earth character while mcconaughey still marked by his own personal hunger games nails the part of his slightly mad highly intelligent but nihilistic and severely depressed partner watching them play off each other again after edtv and surfer dude while their conflicted  and conflicting  characters try to solve a ritual murder is so captivating and so much fun i honestly dont care that much if they are ever going to solve that crimeso for the moment im giving this  stars i can still take back a few if it all goes downhill from here because in my opinion there wasnt a single note out of key so far the writing is top notch and if the creative team behind this can keep it up this could turn out to be hbos next wire in terms of quality cary fukunaga sin nombrejane eyre who will hopefully one day adapt stephen kings it proves once more that hes a very accomplished director and a talent to look out for in the future my verdict if you like a well told character driven story that might lead you to some very dark places and if youre not put off by a rather considerate pace i cant recommend this show enough  this is some great televisionfavorite films imdbcomlistmkjokvqlsbslesserknown masterpieces imdbcomlistlsfavorite lowbudget and bmovies imdbcomlistlsfavorite tvshows reviewed imdbcomlistls",2015-08-10,NA
"true detective (2014)","great first season but lacklustre since then","grantss","review updated after season a murdermystery series with each season set in a different location with different characters and independent from the othersseason  of true detective was great a slowburning incredibly intriguing crimedrama viewers were fed pieces of information regarding the crime complete with a few red herrings and sudden bursts of action all this was interspersed with the private lives and dramas of the two detectives played superbly by matthew mcconoughey and woody harrelson plus the finale was an incredible adrenaline rush of action this all made for a highly intriguing engaging and entertaining seasonin season  creator nic pizzolatto tried the same thing a slowburn with a rush of action towards the end however the first half of the season is too unfocused to be engaging you have whole  minute episodes where you feel you really only got maybe  minutes of entertainment or information out of it so many scenes with people staring blankly at each other for minutes on endi understand what he was trying to do develop the characters give us small pieces of information build the background and intrigue however this time the story develops too slowly to maintain or even develop any engagement with the charactersby the time you reach the climax of the season you are so disengaged you hardly care who the characters are eg someone dies youre pretty sure youre supposed to know the character and their relevance to the story but you were zoned out whenever their character was mentioned or had screen time thus a piece of the puzzle dissolvesall this leads to a massive dissipation of intrigue and watching is just a chore  youre in this far might as well see it throughadd in some terrible miscasting and performances  vince vaughan should stick to bgrade comedies and taylor kitsch should stick to whatever he does best this isnt it  and a damp squib of a finale and season  is very disappointingseason  released  years after season  initially looked very promising and had the potential to see a return to the form of season  puzzling mystery and a time period storyline made for intriguing and engaging dramahowever the mystery soon dissipated as the time period formula gave away much of where the mystery was heading rather than being a murder mystery it became a humanrelationship drama and not a very interesting one nic pizzolatto did his best to recreate the dark brooding atmosphere that permeated season  but it cant hide the lack of genuine intrigue or of character engagement good ending thoughseason  is easily the worst season of the lot after seasons  and  were so lacklustre i was hesitant to watch it however the plot seemed interesting so i gave it a go initially the plot was intriguing and the setting  alaska during days with  hours of night  made for a great backdrop that should have created a great atmosphere this initial watchability was shortlived however the season reached its highpoint about  minutes in and then went continuously downhill from thereall the potential shown in the first  minutes is wasted as for the next five episodes all we largely have is pointless domestic stuff and other empty filler the mystery despite being the reason everyone watched the show seems to take a backseat even when things do progress on that front its in implausible random styleoversubstance ways the ending is particularly disappointing  id rather not have known what happened and who did it as the plot is incredibly weak to the point of being laughablehopefully this is the final season as everything that has happened after season  just brings down the true detective brandseason ratings s   s   s   s  ",2019-01-04,NA
"true detective (2014)","season one is perfection","ricochet","season one is a beautiful thingthen vince vaughan happened and the less said about that the better",2020-03-23,NA
"true detective (2014)","thoughts on season one","tweekums","this crime drama is centred on two louisiana detectives marty hart and rust cohle and their investigation of a particularly disturbing murder a womans naked body was found at a remote location posed with a stags antlers on her head and with strange stick sculptures nearby this crime took place in  and we are shown it in flashback as other officers interview them about the case in  inevitably as the season progresses the plot deepens more potential victims emerge along with various suspectsif you like your crime drama to be fast paced and action packed then this might not be for you it moves at a fairly slow pace this doesnt mean it is boring though quite the opposite i was gripped from start to finish while there isnt a lot of action there is some and occasionally there are sudden moments of shocking violence as much as the story is about solving a crime it is about its effects on our two protagonists woody harrelson and matthew mcconaughey really impress in these roles the latter is particularly good as cohle is so different in  and  the series has a great look with the louisiana scenery almost being another character it looks as if nature is just waiting to take over as the story approaches its conclusion it employs tropes one might expect in a horror film leading me to wonder about the safety of marty and rust overall id definitely recommend watching this this season has a proper conclusion so it can be enjoyed on its own on the strength of this ill watch further seasons given the chance",2022-07-20,NA
"true detective (2014)","season   masterpiece","normaxjean","season  still remains the greatest television ive ever seen mcconaugheys best performance to date and harrelson goes toetotoe with him everything from the acting including every minor character to the writing to the cinematography to the score is phenomenal",2021-02-24,NA
"true detective (2014)","s was great s bad despite a great cast s was worth watching","supermanfan","true detective was an absolutely incredible crime series like most others here have already saidthis is mostly based off season  season  even though it had an amazing cast was not that good at all  season  was better and absolutely worth watching there has never been nothing like season  in the history of tv im not saying its the best show ive ever seen but its on the list",2022-07-07,NA
"true detective (2014)","perfection","loganschainker","true detective season  is one of the greatest pieces of television ever conceived matthew mcconaughey and woody harrelson both deliver the best performances of their careers especially mcconaughey nic pizzolattos writing is some of the best ive ever seen all  episodes are directed by the same person cary joji fukunaga which help create consistency it has a very cinematic feel to it which makes sense considering it was shot on film true detective is one of the most philosophically deep shows of all time pessimism nihilism morality decay the value of human life are all themes that are masterfully explored and depicted but at its core this show or season is about the lovehate relationship between the two leads i have yet to see seasons  and  which is why i havent rated the show overall however true detective season  is undoubtedly a ",2023-02-16,NA
"true detective (2014)","matthew mcconaughey owns this gem","adifferentdrummer","if you want to skip this review just jump to the imdb list of awards and nominations and youre doneif you want the skinny let me say this is one of the most perfect dramas ever to grace your flat screenharrelson you need to understand is no slouch he does crazy better than crazy people and he usually steals any scene not nailed downbut matthew mcconaughey operates at such a level here  not to mention the astonishing makeup which makes him appear to be playing his own father  that he walks off with this production mesmerizingeveryone is pitch perfect which i believe explains the casting awards even michelle monaghan usually known for getting by on her amazing looks does more acting her than anytime in her careerdesignated imdb top reviewer please check out my list  nearlyperfect movies with the occasional anime or tv miniseries you canshould see again and again  to the present",2022-09-30,NA
"true detective (2014)","season one is brilliant","dicapriofan","the first season of true detective is among the best television ive ever seen just read through the reviews to see how loved that first season was this show is an anthology series and every season is different in quality season  is by far the best and again some of the best tv of alltime season  was not good despite a great cast and season  was back to be watchable again now about that first seasonit sucks you into the story from the beginning of the first episode and holds onto you throughout the season until that phenomenal ending matthew mcconaughey and woody harrelson are so amazing in this that you forget that theyre alist actors and actually become the characters they are playing both of their performances are as good as anything youll see from a television show theyre about to start filming season  and it should be out some time in late  if you havent seen this series yet then make time as soon as you can except you can skip season ",2023-02-06,NA
"true detective (2014)","season  is as close to perfect as you can get","ksgillihan","before season one aired i had never seen anything so compelling in storytelling or filmmaking in my entire life the following two seasons are watchable and wellmade but nowhere near as phenomenal as season one this is a paintbynumbers example of how to do a gripping and unique story there is nothing negative i can say about season one everything is topnotch the acting the story the camera work the music the mood everythingwe see through the relationship of the two main characters a complicated and sometimes volatile relationship they arent enemies but they arent exactly friends either the dialogues they share together are some of the most interesting filmmaking ive ever seen they arent good men or bad men either they exist in the grey area they are just good enough to not be bad but bad enough to not be good they are stark contrasts of one another as well the relationship rust and marty have evolves constantly throughout the series and is the highlight of the entire show i cannot recommend this season enough",2014-01-13,NA
"true detective (2014)","dark brooding cinema  outstanding but probably not for action fans","gogoschka","right when the opening credits start and you hear that morbidly beautiful song far from any road by the handsome family you know that this isnt going to be your usual cop show now if youre more into action films avoid this at all costs  but if you like amazing performances and dark brooding cinema peppered with some black humour and a slight psychedelic touch youre going to love this the atmosphere and the southern ambiance of this show are so rich and the cinematography is so beautiful i can hardly think of anything in recent tvhistory that compares to this to make a musical analogy if the crazy creative energy of breaking bad felt like led zeppelin this feels more like the doors the slow bluesy hypnotic pulse of this show draws you in and hooks you  and then it doesnt let go by the way the original music is also excellent tbone burnett and fits the mood perfectly as far as the actors are concerned theres nothing but great performances even the smaller parts are perfectly cast and the two leads wow just  wow harrelson freshly returned from the hunger games plays the normal more down to earth character while mcconaughey still marked by his own personal hunger games nails the part of his slightly mad highly intelligent but nihilistic and severely depressed partner watching them play off each other again after edtv and surfer dude while their conflicted  and conflicting  characters try to solve a ritual murder is so captivating and so much fun i honestly dont care that much if they are ever going to solve that crimeso for the moment im giving this  stars i can still take back a few if it all goes downhill from here because in my opinion there wasnt a single note out of key so far the writing is top notch and if the creative team behind this can keep it up this could turn out to be hbos next wire in terms of quality cary fukunaga sin nombrejane eyre who will hopefully one day adapt stephen kings it proves once more that hes a very accomplished director and a talent to look out for in the future my verdict if you like a well told character driven story that might lead you to some very dark places and if youre not put off by a rather considerate pace i cant recommend this show enough  this is some great televisionfavorite films imdbcomlistmkjokvqlsbslesserknown masterpieces imdbcomlistlsfavorite lowbudget and bmovies imdbcomlistlsfavorite tvshows reviewed imdbcomlistls",2015-08-10,NA
"true detective (2014)","great first season but lacklustre since then","grantss","review updated after season a murdermystery series with each season set in a different location with different characters and independent from the othersseason  of true detective was great a slowburning incredibly intriguing crimedrama viewers were fed pieces of information regarding the crime complete with a few red herrings and sudden bursts of action all this was interspersed with the private lives and dramas of the two detectives played superbly by matthew mcconoughey and woody harrelson plus the finale was an incredible adrenaline rush of action this all made for a highly intriguing engaging and entertaining seasonin season  creator nic pizzolatto tried the same thing a slowburn with a rush of action towards the end however the first half of the season is too unfocused to be engaging you have whole  minute episodes where you feel you really only got maybe  minutes of entertainment or information out of it so many scenes with people staring blankly at each other for minutes on endi understand what he was trying to do develop the characters give us small pieces of information build the background and intrigue however this time the story develops too slowly to maintain or even develop any engagement with the charactersby the time you reach the climax of the season you are so disengaged you hardly care who the characters are eg someone dies youre pretty sure youre supposed to know the character and their relevance to the story but you were zoned out whenever their character was mentioned or had screen time thus a piece of the puzzle dissolvesall this leads to a massive dissipation of intrigue and watching is just a chore  youre in this far might as well see it throughadd in some terrible miscasting and performances  vince vaughan should stick to bgrade comedies and taylor kitsch should stick to whatever he does best this isnt it  and a damp squib of a finale and season  is very disappointingseason  released  years after season  initially looked very promising and had the potential to see a return to the form of season  puzzling mystery and a time period storyline made for intriguing and engaging dramahowever the mystery soon dissipated as the time period formula gave away much of where the mystery was heading rather than being a murder mystery it became a humanrelationship drama and not a very interesting one nic pizzolatto did his best to recreate the dark brooding atmosphere that permeated season  but it cant hide the lack of genuine intrigue or of character engagement good ending thoughseason  is easily the worst season of the lot after seasons  and  were so lacklustre i was hesitant to watch it however the plot seemed interesting so i gave it a go initially the plot was intriguing and the setting  alaska during days with  hours of night  made for a great backdrop that should have created a great atmosphere this initial watchability was shortlived however the season reached its highpoint about  minutes in and then went continuously downhill from thereall the potential shown in the first  minutes is wasted as for the next five episodes all we largely have is pointless domestic stuff and other empty filler the mystery despite being the reason everyone watched the show seems to take a backseat even when things do progress on that front its in implausible random styleoversubstance ways the ending is particularly disappointing  id rather not have known what happened and who did it as the plot is incredibly weak to the point of being laughablehopefully this is the final season as everything that has happened after season  just brings down the true detective brandseason ratings s   s   s   s  ",2019-01-04,NA
"true detective (2014)","season one is perfection","ricochet","season one is a beautiful thingthen vince vaughan happened and the less said about that the better",2020-03-23,NA
"true detective (2014)","thoughts on season one","tweekums","this crime drama is centred on two louisiana detectives marty hart and rust cohle and their investigation of a particularly disturbing murder a womans naked body was found at a remote location posed with a stags antlers on her head and with strange stick sculptures nearby this crime took place in  and we are shown it in flashback as other officers interview them about the case in  inevitably as the season progresses the plot deepens more potential victims emerge along with various suspectsif you like your crime drama to be fast paced and action packed then this might not be for you it moves at a fairly slow pace this doesnt mean it is boring though quite the opposite i was gripped from start to finish while there isnt a lot of action there is some and occasionally there are sudden moments of shocking violence as much as the story is about solving a crime it is about its effects on our two protagonists woody harrelson and matthew mcconaughey really impress in these roles the latter is particularly good as cohle is so different in  and  the series has a great look with the louisiana scenery almost being another character it looks as if nature is just waiting to take over as the story approaches its conclusion it employs tropes one might expect in a horror film leading me to wonder about the safety of marty and rust overall id definitely recommend watching this this season has a proper conclusion so it can be enjoyed on its own on the strength of this ill watch further seasons given the chance",2022-07-20,NA
"true detective (2014)","season   masterpiece","normaxjean","season  still remains the greatest television ive ever seen mcconaugheys best performance to date and harrelson goes toetotoe with him everything from the acting including every minor character to the writing to the cinematography to the score is phenomenal",2021-02-24,NA
"true detective (2014)","s was great s bad despite a great cast s was worth watching","supermanfan","true detective was an absolutely incredible crime series like most others here have already saidthis is mostly based off season  season  even though it had an amazing cast was not that good at all  season  was better and absolutely worth watching there has never been nothing like season  in the history of tv im not saying its the best show ive ever seen but its on the list",2022-07-07,NA
"true detective (2014)","perfection","loganschainker","true detective season  is one of the greatest pieces of television ever conceived matthew mcconaughey and woody harrelson both deliver the best performances of their careers especially mcconaughey nic pizzolattos writing is some of the best ive ever seen all  episodes are directed by the same person cary joji fukunaga which help create consistency it has a very cinematic feel to it which makes sense considering it was shot on film true detective is one of the most philosophically deep shows of all time pessimism nihilism morality decay the value of human life are all themes that are masterfully explored and depicted but at its core this show or season is about the lovehate relationship between the two leads i have yet to see seasons  and  which is why i havent rated the show overall however true detective season  is undoubtedly a ",2023-02-16,NA
"true detective (2014)","matthew mcconaughey owns this gem","adifferentdrummer","if you want to skip this review just jump to the imdb list of awards and nominations and youre doneif you want the skinny let me say this is one of the most perfect dramas ever to grace your flat screenharrelson you need to understand is no slouch he does crazy better than crazy people and he usually steals any scene not nailed downbut matthew mcconaughey operates at such a level here  not to mention the astonishing makeup which makes him appear to be playing his own father  that he walks off with this production mesmerizingeveryone is pitch perfect which i believe explains the casting awards even michelle monaghan usually known for getting by on her amazing looks does more acting her than anytime in her careerdesignated imdb top reviewer please check out my list  nearlyperfect movies with the occasional anime or tv miniseries you canshould see again and again  to the present",2022-09-30,NA
"true detective (2014)","season one is brilliant","dicapriofan","the first season of true detective is among the best television ive ever seen just read through the reviews to see how loved that first season was this show is an anthology series and every season is different in quality season  is by far the best and again some of the best tv of alltime season  was not good despite a great cast and season  was back to be watchable again now about that first seasonit sucks you into the story from the beginning of the first episode and holds onto you throughout the season until that phenomenal ending matthew mcconaughey and woody harrelson are so amazing in this that you forget that theyre alist actors and actually become the characters they are playing both of their performances are as good as anything youll see from a television show theyre about to start filming season  and it should be out some time in late  if you havent seen this series yet then make time as soon as you can except you can skip season ",2023-02-06,NA
"true detective (2014)","season  is as close to perfect as you can get","ksgillihan","before season one aired i had never seen anything so compelling in storytelling or filmmaking in my entire life the following two seasons are watchable and wellmade but nowhere near as phenomenal as season one this is a paintbynumbers example of how to do a gripping and unique story there is nothing negative i can say about season one everything is topnotch the acting the story the camera work the music the mood everythingwe see through the relationship of the two main characters a complicated and sometimes volatile relationship they arent enemies but they arent exactly friends either the dialogues they share together are some of the most interesting filmmaking ive ever seen they arent good men or bad men either they exist in the grey area they are just good enough to not be bad but bad enough to not be good they are stark contrasts of one another as well the relationship rust and marty have evolves constantly throughout the series and is the highlight of the entire show i cannot recommend this season enough",2014-01-13,NA
"true detective (2014)","dark brooding cinema  outstanding but probably not for action fans","gogoschka","right when the opening credits start and you hear that morbidly beautiful song far from any road by the handsome family you know that this isnt going to be your usual cop show now if youre more into action films avoid this at all costs  but if you like amazing performances and dark brooding cinema peppered with some black humour and a slight psychedelic touch youre going to love this the atmosphere and the southern ambiance of this show are so rich and the cinematography is so beautiful i can hardly think of anything in recent tvhistory that compares to this to make a musical analogy if the crazy creative energy of breaking bad felt like led zeppelin this feels more like the doors the slow bluesy hypnotic pulse of this show draws you in and hooks you  and then it doesnt let go by the way the original music is also excellent tbone burnett and fits the mood perfectly as far as the actors are concerned theres nothing but great performances even the smaller parts are perfectly cast and the two leads wow just  wow harrelson freshly returned from the hunger games plays the normal more down to earth character while mcconaughey still marked by his own personal hunger games nails the part of his slightly mad highly intelligent but nihilistic and severely depressed partner watching them play off each other again after edtv and surfer dude while their conflicted  and conflicting  characters try to solve a ritual murder is so captivating and so much fun i honestly dont care that much if they are ever going to solve that crimeso for the moment im giving this  stars i can still take back a few if it all goes downhill from here because in my opinion there wasnt a single note out of key so far the writing is top notch and if the creative team behind this can keep it up this could turn out to be hbos next wire in terms of quality cary fukunaga sin nombrejane eyre who will hopefully one day adapt stephen kings it proves once more that hes a very accomplished director and a talent to look out for in the future my verdict if you like a well told character driven story that might lead you to some very dark places and if youre not put off by a rather considerate pace i cant recommend this show enough  this is some great televisionfavorite films imdbcomlistmkjokvqlsbslesserknown masterpieces imdbcomlistlsfavorite lowbudget and bmovies imdbcomlistlsfavorite tvshows reviewed imdbcomlistls",2015-08-10,NA
"true detective (2014)","great first season but lacklustre since then","grantss","review updated after season a murdermystery series with each season set in a different location with different characters and independent from the othersseason  of true detective was great a slowburning incredibly intriguing crimedrama viewers were fed pieces of information regarding the crime complete with a few red herrings and sudden bursts of action all this was interspersed with the private lives and dramas of the two detectives played superbly by matthew mcconoughey and woody harrelson plus the finale was an incredible adrenaline rush of action this all made for a highly intriguing engaging and entertaining seasonin season  creator nic pizzolatto tried the same thing a slowburn with a rush of action towards the end however the first half of the season is too unfocused to be engaging you have whole  minute episodes where you feel you really only got maybe  minutes of entertainment or information out of it so many scenes with people staring blankly at each other for minutes on endi understand what he was trying to do develop the characters give us small pieces of information build the background and intrigue however this time the story develops too slowly to maintain or even develop any engagement with the charactersby the time you reach the climax of the season you are so disengaged you hardly care who the characters are eg someone dies youre pretty sure youre supposed to know the character and their relevance to the story but you were zoned out whenever their character was mentioned or had screen time thus a piece of the puzzle dissolvesall this leads to a massive dissipation of intrigue and watching is just a chore  youre in this far might as well see it throughadd in some terrible miscasting and performances  vince vaughan should stick to bgrade comedies and taylor kitsch should stick to whatever he does best this isnt it  and a damp squib of a finale and season  is very disappointingseason  released  years after season  initially looked very promising and had the potential to see a return to the form of season  puzzling mystery and a time period storyline made for intriguing and engaging dramahowever the mystery soon dissipated as the time period formula gave away much of where the mystery was heading rather than being a murder mystery it became a humanrelationship drama and not a very interesting one nic pizzolatto did his best to recreate the dark brooding atmosphere that permeated season  but it cant hide the lack of genuine intrigue or of character engagement good ending thoughseason  is easily the worst season of the lot after seasons  and  were so lacklustre i was hesitant to watch it however the plot seemed interesting so i gave it a go initially the plot was intriguing and the setting  alaska during days with  hours of night  made for a great backdrop that should have created a great atmosphere this initial watchability was shortlived however the season reached its highpoint about  minutes in and then went continuously downhill from thereall the potential shown in the first  minutes is wasted as for the next five episodes all we largely have is pointless domestic stuff and other empty filler the mystery despite being the reason everyone watched the show seems to take a backseat even when things do progress on that front its in implausible random styleoversubstance ways the ending is particularly disappointing  id rather not have known what happened and who did it as the plot is incredibly weak to the point of being laughablehopefully this is the final season as everything that has happened after season  just brings down the true detective brandseason ratings s   s   s   s  ",2019-01-04,NA
"true detective (2014)","season one is perfection","ricochet","season one is a beautiful thingthen vince vaughan happened and the less said about that the better",2020-03-23,NA
"true detective (2014)","thoughts on season one","tweekums","this crime drama is centred on two louisiana detectives marty hart and rust cohle and their investigation of a particularly disturbing murder a womans naked body was found at a remote location posed with a stags antlers on her head and with strange stick sculptures nearby this crime took place in  and we are shown it in flashback as other officers interview them about the case in  inevitably as the season progresses the plot deepens more potential victims emerge along with various suspectsif you like your crime drama to be fast paced and action packed then this might not be for you it moves at a fairly slow pace this doesnt mean it is boring though quite the opposite i was gripped from start to finish while there isnt a lot of action there is some and occasionally there are sudden moments of shocking violence as much as the story is about solving a crime it is about its effects on our two protagonists woody harrelson and matthew mcconaughey really impress in these roles the latter is particularly good as cohle is so different in  and  the series has a great look with the louisiana scenery almost being another character it looks as if nature is just waiting to take over as the story approaches its conclusion it employs tropes one might expect in a horror film leading me to wonder about the safety of marty and rust overall id definitely recommend watching this this season has a proper conclusion so it can be enjoyed on its own on the strength of this ill watch further seasons given the chance",2022-07-20,NA
"true detective (2014)","season   masterpiece","normaxjean","season  still remains the greatest television ive ever seen mcconaugheys best performance to date and harrelson goes toetotoe with him everything from the acting including every minor character to the writing to the cinematography to the score is phenomenal",2021-02-24,NA
"true detective (2014)","s was great s bad despite a great cast s was worth watching","supermanfan","true detective was an absolutely incredible crime series like most others here have already saidthis is mostly based off season  season  even though it had an amazing cast was not that good at all  season  was better and absolutely worth watching there has never been nothing like season  in the history of tv im not saying its the best show ive ever seen but its on the list",2022-07-07,NA
"true detective (2014)","perfection","loganschainker","true detective season  is one of the greatest pieces of television ever conceived matthew mcconaughey and woody harrelson both deliver the best performances of their careers especially mcconaughey nic pizzolattos writing is some of the best ive ever seen all  episodes are directed by the same person cary joji fukunaga which help create consistency it has a very cinematic feel to it which makes sense considering it was shot on film true detective is one of the most philosophically deep shows of all time pessimism nihilism morality decay the value of human life are all themes that are masterfully explored and depicted but at its core this show or season is about the lovehate relationship between the two leads i have yet to see seasons  and  which is why i havent rated the show overall however true detective season  is undoubtedly a ",2023-02-16,NA
